|dates|Fayette_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Fayette_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Fayette_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Fayette_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Fayette_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Fayette_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Fayette_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Fayette_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|50887.0|0|50887.0|0|383.0|0|0.0|100
0|2021-10-18|51076.0|0|51076.0|0|383.0|0|0.0|100
0|2021-10-19|51155.0|0|51155.0|0|383.0|0|0.0|100
0|2021-10-20|51224.0|0|51224.0|0|388.0|0|0.0|100
0|2021-10-21|51299.0|0|51299.0|0|392.0|0|0.0|100
0|2021-10-22|51361.0|0|51361.0|0|394.0|0|0.0|100
0|2021-10-23|51361.0|0|51361.0|0|394.0|0|0.0|100
0|2021-10-24|51361.0|0|51361.0|0|394.0|0|0.0|100
0|2021-10-25|51499.0|0|51499.0|0|399.0|0|0.0|100
0|2021-10-26|51581.0|0|51581.0|0|399.0|0|0.0|100
0|2021-10-27|51663.0|0|51663.0|0|403.0|0|0.0|100
0|2021-10-28|51742.0|0|51742.0|0|403.0|0|0.0|100
0|2021-10-29|51823.0|0|51823.0|0|405.0|0|0.0|100
0|2021-10-30|51823.0|0|51823.0|0|405.0|0|0.0|100
0|2021-10-31|51823.0|0|51823.0|0|405.0|0|0.0|100
0|2021-11-01|51940.0|0|51940.0|0|408.0|0|0.0|100
0|2021-11-02|52011.0|0|52011.0|0|409.0|0|0.0|100
0|2021-11-03|52093.0|0|52093.0|0|409.0|0|0.0|100
0|2021-11-04|52137.0|0|52137.0|0|409.0|0|0.0|100
0|2021-11-05|52201.0|0|52201.0|0|411.0|0|0.0|100
0|2021-11-06|52201.0|0|52201.0|0|411.0|0|0.0|100
0|2021-11-07|52201.0|0|52201.0|0|411.0|0|0.0|100
0|2021-11-08|52288.0|0|52288.0|0|412.0|0|0.0|100
0|2021-11-09|52415.0|0|52415.0|0|412.0|0|0.0|100
0|2021-11-10|52415.0|0|52490.0|0|412.0|0|0.0|100
0|2021-11-11|52490.0|0|52490.0|0|413.0|0|0.0|100
0|2021-11-12|52645.0|0|52645.0|0|417.0|0|0.0|100
0|2021-11-13|52645.0|0|52645.0|0|417.0|0|0.0|100
0|2021-11-14|52645.0|0|52645.0|0|417.0|0|0.0|100
0|2021-11-15|52785.0|0|52785.0|0|420.0|0|0.0|100
0|2021-11-16|52870.0|0|52870.0|0|422.0|0|0.0|100
0|2021-11-17|52935.0|0|52935.0|0|425.0|0|0.0|100
0|2021-11-18|53002.0|0|53002.0|0|430.0|0|0.0|100
0|2021-11-19|52945.0|0|52945.0|0|437.0|0|0.0|100
0|2021-11-20|52945.0|0|52945.0|0|437.0|0|0.0|100
0|2021-11-21|52945.0|0|52945.0|0|437.0|0|0.0|100
0|2021-11-22|53134.0|0|53134.0|0|439.0|0|0.0|100
0|2021-11-23|53254.0|0|53254.0|0|440.0|0|0.0|100
0|2021-11-24|53335.0|0|53335.0|0|442.0|0|0.0|100
0|2021-11-25|53335.0|0|53335.0|0|442.0|0|0.0|100
0|2021-11-26|53335.0|0|53335.0|0|442.0|0|0.0|100
0|2021-11-27|53335.0|0|53335.0|0|442.0|0|0.0|100
0|2021-11-28|53335.0|0|53335.0|0|442.0|0|0.0|100
0|2021-11-29|53623.0|0|53623.0|0|446.0|0|0.0|100
0|2021-11-30|53749.0|0|53749.0|0|446.0|0|0.0|100
0|2021-12-01|53906.0|0|53906.0|0|446.0|0|0.0|100
0|2021-12-02|53906.0|0|54029.0|0|446.0|0|0.0|100
0|2021-12-03|54148.0|0|54148.0|0|448.0|0|0.0|100
0|2021-12-04|54148.0|0|54148.0|0|448.0|0|0.0|100
0|2021-12-05|54148.0|0|54148.0|0|448.0|0|0.0|100
0|2021-12-06|54421.0|0|54421.0|0|451.0|0|0.0|100
0|2021-12-07|54628.0|0|54628.0|0|453.0|0|0.0|100
0|2021-12-08|54765.0|0|54765.0|0|453.0|0|0.0|100
0|2021-12-09|54921.0|0|54921.0|0|456.0|0|0.0|100
0|2021-12-10|55040.0|0|55040.0|0|458.0|0|0.0|100
0|2021-12-11|55040.0|0|55040.0|0|458.0|0|0.0|100
0|2021-12-12|55040.0|0|55040.0|0|458.0|0|0.0|100
0|2021-12-13|55291.0|0|55291.0|0|462.0|0|0.0|100
0|2021-12-14|55291.0|0|55446.0|0|462.0|0|0.0|100
0|2021-12-15|55586.0|0|55586.0|0|462.0|0|0.0|100
0|2021-12-16|55699.0|0|55699.0|0|463.0|0|0.0|100
0|2021-12-17|55864.0|0|55864.0|0|464.0|0|0.0|100
0|2021-12-18|55864.0|0|55864.0|0|464.0|0|0.0|100
0|2021-12-19|55864.0|0|55864.0|0|464.0|0|0.0|100
0|2021-12-20|56175.0|0|56175.0|0|467.0|0|0.0|100
0|2021-12-21|56340.0|0|56340.0|0|467.0|0|0.0|100
0|2021-12-22|56590.0|0|56590.0|0|468.0|0|0.0|100
0|2021-12-23|56590.0|0|56590.0|0|468.0|0|0.0|100
0|2021-12-24|56590.0|0|56590.0|0|468.0|0|0.0|100
0|2021-12-25|56590.0|0|56590.0|0|468.0|0|0.0|100
0|2021-12-26|56590.0|0|56590.0|0|468.0|0|0.0|100
0|2021-12-27|57545.0|0|57545.0|0|473.0|0|0.0|100
0|2021-12-28|57940.0|0|57940.0|0|473.0|0|0.0|100
0|2021-12-29|58442.0|0|58442.0|0|474.0|0|0.0|100
0|2021-12-30|58442.0|0|58442.0|0|474.0|0|0.0|100
0|2021-12-31|58442.0|0|58442.0|0|474.0|0|0.0|100
0|2022-01-01|58442.0|0|58442.0|0|474.0|0|0.0|100
0|2022-01-02|58442.0|0|58442.0|0|474.0|0|0.0|100
0|2022-01-03|60990.0|0|60990.0|0|480.0|0|0.0|100
0|2022-01-04|61659.0|0|61659.0|0|481.0|0|0.0|100
0|2022-01-05|62703.0|0|62703.0|0|481.0|0|0.0|100
0|2022-01-06|63769.0|0|63769.0|0|482.0|0|0.0|100
0|2022-01-07|65170.0|0|65170.0|0|485.0|0|0.0|100
0|2022-01-08|65170.0|0|65170.0|0|485.0|0|0.0|100
0|2022-01-09|65170.0|0|65170.0|0|485.0|0|0.0|100
0|2022-01-10|66909.0|0|66909.0|0|489.0|0|0.0|100
0|2022-01-11|67905.0|0|67905.0|0|489.0|0|0.0|100
0|2022-01-12|68621.0|0|68621.0|0|489.0|0|0.0|100
0|2022-01-13|68621.0|0|69645.0|0|489.0|0|0.0|100
0|2022-01-14|70895.0|0|70895.0|0|489.0|0|0.0|100
0|2022-01-15|70895.0|0|70895.0|0|489.0|0|0.0|100
0|2022-01-16|70895.0|0|70895.0|0|489.0|0|0.0|100
0|2022-01-17|70895.0|0|0.0|100|489.0|0|0.0|100
