|dates|Putnam_Indiana_UnitedStates.AveragePrecipitationTotal.data|Putnam_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Putnam_Indiana_UnitedStates.AveragePrecipitation.data|Putnam_Indiana_UnitedStates.AveragePrecipitation.missing|Putnam_Indiana_UnitedStates.AverageWindDirection.data|Putnam_Indiana_UnitedStates.AverageWindDirection.missing|Putnam_Indiana_UnitedStates.AverageWindSpeed.data|Putnam_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|263.75|0|9.166666666666666|0
0|2021-10-18|0.0|0|0.0|0|228.33333333333334|0|5.291666666666667|0
0|2021-10-19|0.0|0|0.0|0|165.41666666666666|0|4.833333333333333|0
0|2021-10-20|0.0|0|0.0|0|176.25|0|9.083333333333334|0
0|2021-10-21|0.0|0|0.0|0|249.0277777777778|0|14.694444444444445|0
0|2021-10-22|0.00020833333333333335|0|0.004270833333333333|0|232.5347222222222|0|7.979166666666667|0
0|2021-10-23|0.004583333333333333|0|0.0|0|155.34722222222223|0|5.166666666666667|0
0|2021-10-24|0.0008333333333333334|0|0.03411706349206348|0|112.3859126984127|0|8.92609126984127|0
0|2021-10-25|0.08333333333333333|0|0.01954861111111111|0|256.9444444444444|0|14.940972222222223|0
0|2021-10-26|0.005|0|0.0|0|245.83333333333334|0|8.3125|0
0|2021-10-27|0.0|0|0.0|0|107.5|0|8.75|0
0|2021-10-28|0.0|0|0.010763888888888887|0|108.05555555555554|0|12.229166666666666|0
0|2021-10-29|0.003645833333333333|0|0.01013888888888889|0|211.875|0|7.5868055555555545|0
0|2021-10-30|0.01916666666666667|0|0.005416666666666667|0|334.72222222222223|0|11.729166666666666|0
0|2021-10-31|0.0|0|0.0|0|272.84722222222223|0|10.0|0
0|2021-11-01|0.0|0|0.0|0|279.5833333333333|0|8.0|0
0|2021-11-02|0.0|0|0.0|0|282.9166666666667|0|8.375|0
0|2021-11-03|0.0|0|0.0|0|188.75|0|3.6666666666666665|0
0|2021-11-04|0.0|0|0.0|0|103.75|0|3.3333333333333335|0
0|2021-11-05|0.0|0|0.0|0|87.08333333333333|0|5.5625|0
0|2021-11-06|0.0|0|0.0|0|133.33333333333334|0|3.7916666666666665|0
0|2021-11-07|0.0|0|0.0|0|139.16666666666666|0|4.5625|0
0|2021-11-08|0.0|0|0.0|0|201.25|0|9.666666666666666|0
0|2021-11-09|0.0|0|0.0|0|196.25|0|5.708333333333333|0
0|2021-11-10|0.0|0|0.0|0|110.20833333333333|0|7.895833333333333|0
0|2021-11-11|0.0|0|0.006000000000000001|0|193.66666666666666|0|13.339583333333332|0
0|2021-11-12|0.007916666666666667|0|0.0|0|234.86111111111111|0|16.458333333333332|0
0|2021-11-13|0.0|0|0.0|0|247.5|0|14.284722222222223|0
0|2021-11-14|0.0|0|0.005166666666666667|0|242.89583333333334|0|15.479861111111111|0
0|2021-11-15|0.006666666666666667|0|0.00020833333333333335|0|204.02777777777774|0|8.336805555555555|0
0|2021-11-16|0.0004166666666666667|0|0.0|0|110.83333333333333|0|8.666666666666666|0
0|2021-11-17|0.0|0|0.007152777777777778|0|220.625|0|16.59722222222222|0
0|2021-11-18|0.011250000000000001|0|0.00125|0|285.0|0|16.0|0
0|2021-11-19|0.0|0|0.0|0|192.91666666666666|0|8.979166666666666|0
0|2021-11-20|0.0|0|0.0|0|162.08333333333334|0|7.291666666666667|0
0|2021-11-21|0.00125|0|0.011319444444444444|0|219.79166666666666|0|9.402777777777777|0
0|2021-11-22|0.011666666666666667|0|0.0|0|297.0833333333333|0|9.75|0
0|2021-11-23|0.0|0|0.0|0|205.41666666666666|0|7.291666666666667|0
0|2021-11-24|0.0|0|0.0|0|170.0|0|11.416666666666666|0
0|2021-11-25|0.005|0|0.01|0|260.8333333333333|0|15.847222222222221|0
0|2021-11-26|0.0016666666666666668|0|0.0|0|266.0416666666667|0|9.541666666666666|0
0|2021-11-27|0.0|0|0.0|0|196.25|0|8.833333333333334|0
0|2021-11-28|0.0|0|0.0|0|291.3958333333333|0|11.416666666666666|0
0|2021-11-29|0.0|0|0.0|0|215.0|0|9.0|0
0|2021-11-30|0.0|0|0.0|0|260.4166666666667|0|8.729166666666666|0
0|2021-12-01|0.0|0|0.006944444444444445|0|170.2777777777778|0|7.888888888888888|0
0|2021-12-02|0.007916666666666667|0|0.0|0|236.45833333333334|0|11.673611111111109|0
0|2021-12-03|0.0|0|0.0|0|80.41666666666667|0|7.854166666666667|0
0|2021-12-04|0.0|0|0.0|0|103.81944444444446|0|7.993055555555556|0
0|2021-12-05|0.0|0|0.009375|0|145.48611111111111|0|13.548611111111112|0
0|2021-12-06|0.006805555555555555|0|0.006180555555555555|0|289.30555555555554|0|18.38888888888889|0
0|2021-12-07|0.0|0|0.0|0|186.66666666666666|0|5.416666666666667|0
0|2021-12-08|0.0|0|0.0|0|194.375|0|8.302083333333334|0
0|2021-12-09|0.0|0|0.0|0|162.08333333333334|0|11.541666666666666|0
0|2021-12-10|0.0|0|0.01|0|141.35416666666666|0|9.743055555555555|0
0|2021-12-11|0.03166666666666667|0|0.012430555555555556|0|247.84722222222226|0|21.23611111111111|0
0|2021-12-12|0.0|0|0.0|0|211.25|0|10.416666666666666|0
0|2021-12-13|0.0|0|0.0|0|187.91666666666666|0|7.75|0
0|2021-12-14|0.0|0|0.0|0|136.25|0|9.958333333333334|0
0|2021-12-15|0.0033333333333333335|0|0.0025|0|177.43055555555557|0|14.597222222222221|0
0|2021-12-16|0.0|0|0.01395138888888889|0|238.5|0|17.370138888888892|0
0|2021-12-17|0.01875|0|0.0062499999999999995|0|112.29166666666667|0|6.979166666666667|0
0|2021-12-18|0.02291666666666667|0|0.02048611111111111|0|248.36805555555557|0|10.510416666666668|0
0|2021-12-19|0.006666666666666667|0|0.0|0|170.7638888888889|0|7.194444444444444|0
0|2021-12-20|0.0|0|0.0|0|195.20833333333334|0|6.520833333333333|0
