|dates|Mercer_Ohio_UnitedStates.BLS_EmployedPopulation.data|Mercer_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Mercer_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Mercer_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Mercer_Ohio_UnitedStates.BLS_UnemploymentRate.data|Mercer_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Mercer_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Mercer_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-10|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-11|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-12|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-13|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-14|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-15|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-16|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-17|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-18|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-19|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-20|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-21|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-22|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-23|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-24|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-25|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-26|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-27|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-28|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-29|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-30|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2021-12-31|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-01|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-02|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-03|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-04|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-05|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-06|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-07|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-08|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-09|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-10|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-11|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-12|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-13|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-14|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-15|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-16|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
0|2022-01-17|21982.0|0|648.0|0|2.8634555899248784|0|22630.0|0
