|dates|Colusa_California_UnitedStates.AveragePrecipitationTotal.data|Colusa_California_UnitedStates.AveragePrecipitationTotal.missing|Colusa_California_UnitedStates.AveragePrecipitation.data|Colusa_California_UnitedStates.AveragePrecipitation.missing|Colusa_California_UnitedStates.AverageWindDirection.data|Colusa_California_UnitedStates.AverageWindDirection.missing|Colusa_California_UnitedStates.AverageWindSpeed.data|Colusa_California_UnitedStates.AverageWindSpeed.missing
0|2021-11-20|0.00020833333333333335|0|0.0|0|206.25925925925927|0|5.740277777777777|0
0|2021-11-21|0.0|0|0.0|0|112.91666666666667|0|2.5833333333333335|0
0|2021-11-22|0.0|0|0.0|0|54.166666666666664|0|1.75|0
0|2021-11-23|0.0|0|0.0|0|255.20833333333334|0|5.645833333333333|0
0|2021-11-24|0.0|0|0.0|0|261.6666666666667|0|9.541666666666666|0
0|2021-11-25|0.0|0|0.0|0|104.58333333333333|0|2.75|0
0|2021-11-26|0.0|0|0.0|0|78.85416666666667|0|2.5027777777777778|0
0|2021-11-27|0.0|0|0.0|0|40.833333333333336|0|2.5416666666666665|0
0|2021-11-28|0.0|0|0.0|0|90.83333333333333|0|2.4166666666666665|0
0|2021-11-29|0.0|0|0.0|0|115.41666666666667|0|2.0833333333333335|0
0|2021-11-30|0.0|0|0.0|0|102.5|0|2.9791666666666665|0
0|2021-12-01|0.0|0|0.0|0|58.333333333333336|0|1.7083333333333333|0
0|2021-12-02|0.0|0|0.0|0|69.58333333333333|0|1.5|0
0|2021-12-03|0.0|0|0.0|0|84.49305555555556|0|2.136111111111111|0
0|2021-12-04|0.0|0|0.0|0|77.03373015873015|0|1.9940476190476188|0
0|2021-12-05|0.0|0|0.0|0|86.83333333333333|0|3.515277777777778|0
0|2021-12-06|0.0|0|0.0006944444444444445|0|120.03472222222221|0|2.773611111111111|0
0|2021-12-07|0.0002777777777777778|0|0.0|0|102.47916666666667|0|4.992361111111111|0
0|2021-12-08|0.0|0|0.0|0|103.04166666666667|0|4.157638888888889|0
0|2021-12-09|0.0046875|0|0.014548611111111111|0|164.63888888888889|0|3.6999999999999997|0
0|2021-12-10|0.0|0|0.0|0|194.58333333333334|0|4.708333333333333|0
0|2021-12-11|0.0|0|0.0|0|112.08333333333333|0|6.375|0
0|2021-12-12|0.005833333333333334|0|0.02260416666666667|0|146.40277777777777|0|16.82638888888889|0
0|2021-12-13|0.010694444444444444|0|0.05645833333333334|0|163.24305555555554|0|23.356944444444448|0
0|2021-12-14|0.06916666666666667|0|0.0025|0|96.66666666666667|0|5.590277777777779|0
0|2021-12-15|0.0004166666666666667|0|0.015625|0|145.13888888888889|0|17.37847222222222|0
0|2021-12-16|0.015833333333333335|0|0.0|0|207.08333333333334|0|10.680555555555557|0
0|2021-12-17|0.0|0|0.0|0|103.54166666666667|0|3.2312499999999997|0
0|2021-12-18|0.0|0|0.0|0|125.6736111111111|0|2.9048611111111113|0
0|2021-12-19|0.0|0|0.0|0|113.40277777777779|0|2.7847222222222228|0
0|2021-12-20|0.0|0|0.0|0|103.5138888888889|0|1.8875|0
0|2021-12-21|0.0|0|0.005138888888888889|0|134.5277777777778|0|4.391666666666667|0
0|2021-12-22|0.003958333333333334|0|0.01045138888888889|0|68.78472222222223|0|3.5520833333333335|0
0|2021-12-23|0.004722222222222222|0|0.013159722222222225|0|153.92361111111111|0|12.077083333333334|0
0|2021-12-24|0.010416666666666666|0|0.001597222222222222|0|159.58333333333334|0|15.90625|0
0|2021-12-25|0.0016666666666666668|0|0.025625|0|163.72685185185188|0|16.417824074074073|0
0|2021-12-26|0.02791666666666667|0|0.0004166666666666667|0|156.73611111111111|0|17.22222222222222|0
0|2021-12-27|0.000625|0|0.0008333333333333334|0|125.83333333333333|0|10.541666666666666|0
0|2021-12-28|0.0|0|0.0065|0|85.66666666666667|0|3.5805555555555553|0
0|2021-12-29|0.007361111111111111|0|0.017916666666666668|0|176.07638888888889|0|5.298611111111112|0
0|2021-12-30|0.008333333333333333|0|0.0|0|113.05555555555554|0|2.444444444444444|0
0|2021-12-31|0.0|0|0.0|0|167.7063492063492|0|3.6839285714285714|0
0|2022-01-01|0.0|0|0.0|0|174.16666666666666|0|4.583333333333333|0
0|2022-01-02|0.0|0|0.0|0|73.33333333333333|0|2.9166666666666665|0
0|2022-01-03|0.0|0|0.00125|0|143.95833333333334|0|16.302083333333332|0
0|2022-01-04|0.00125|0|0.0008333333333333334|0|145.3125|0|13.770833333333334|0
0|2022-01-05|0.0008333333333333334|0|0.0|0|116.51805555555556|0|3.8236111111111115|0
0|2022-01-06|0.0|0|0.0|0|138.96527777777777|0|5.313888888888889|0
0|2022-01-07|0.0|0|0.00125|0|134.07638888888889|0|12.220833333333333|0
0|2022-01-08|0.0016666666666666668|0|0.0|0|183.33333333333334|0|3.6875|0
0|2022-01-09|0.0|0|0.0|0|101.66666666666667|0|3.0|0
0|2022-01-10|0.0|0|0.0|0|148.33333333333334|0|2.9583333333333335|0
0|2022-01-11|0.0|0|0.0|0|103.33333333333333|0|2.75|0
0|2022-01-12|0.0|0|0.0|0|109.16666666666667|0|3.2916666666666665|0
0|2022-01-13|0.0|0|0.0|0|81.25|0|1.6666666666666667|0
0|2022-01-14|0.0|0|0.0|0|205.625|0|7.888888888888889|0
0|2022-01-15|0.0|0|0.0|0|45.833333333333336|0|1.7916666666666667|0
0|2022-01-16|0.0|0|0.0|0|80.20833333333333|0|1.8125|0
0|2022-01-17|0.0|25|0.0|25|100.35416666666667|0|1.2020833333333334|0
