|dates|Moca_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Moca_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Moca_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Moca_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Moca_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Moca_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Moca_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Moca_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-02|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-03|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-04|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-05|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-06|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-07|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-08|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-09|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-10|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-11|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-12|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-13|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-14|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-15|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-16|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-17|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-18|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-19|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-20|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-21|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-22|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-23|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-24|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-25|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-26|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-27|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-28|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-29|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-30|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-01-31|8810.0|0|1240.5|0|12.342669518929407|0|10050.5|0
0|2020-02-01|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-02|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-03|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-04|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-05|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-06|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-07|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-08|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-09|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-10|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-11|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-12|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-13|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-14|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-15|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-16|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-17|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-18|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-19|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-20|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-21|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-22|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-23|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-24|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-25|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-26|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-27|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-28|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-02-29|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-01|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-02|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-03|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-04|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-05|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-06|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-07|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-08|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-09|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-10|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-11|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-12|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-13|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-14|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-15|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-16|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-17|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-18|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-19|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-20|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-21|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-22|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-23|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-24|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-25|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-26|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-27|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-28|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-29|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-30|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-03-31|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-01|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-02|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-03|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-04|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-05|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-06|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-07|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-08|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-09|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-10|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
