|dates|Franklin_Indiana_UnitedStates.AveragePrecipitationTotal.data|Franklin_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Franklin_Indiana_UnitedStates.AveragePrecipitation.data|Franklin_Indiana_UnitedStates.AveragePrecipitation.missing|Franklin_Indiana_UnitedStates.AverageWindDirection.data|Franklin_Indiana_UnitedStates.AverageWindDirection.missing|Franklin_Indiana_UnitedStates.AverageWindSpeed.data|Franklin_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|102.91666666666667|0|3.125|0
0|2021-10-18|0.0|0|0.0|0|49.791666666666664|0|1.3541666666666667|0
0|2021-10-19|0.0|0|0.0|0|41.666666666666664|0|1.0833333333333333|0
0|2021-10-20|0.0|0|0.0|0|12.916666666666666|0|1.4166666666666667|0
0|2021-10-21|0.0|0|0.0|0|162.56944444444443|0|6.71875|0
0|2021-10-22|0.0|0|0.0004513888888888889|0|47.743055555555564|0|1.8048611111111112|0
0|2021-10-23|0.00020833333333333335|0|0.0|0|44.395833333333336|0|1.773611111111111|0
0|2021-10-24|0.0|0|0.012083333333333333|0|50.798611111111114|0|2.857638888888889|0
0|2021-10-25|0.02625|0|0.006666666666666668|0|156.66666666666666|0|6.513888888888889|0
0|2021-10-26|0.0004166666666666667|0|0.0|0|295.7291666666667|0|7.635416666666667|0
0|2021-10-27|0.0|0|0.0|0|45.0|0|4.791666666666667|0
0|2021-10-28|0.0|0|0.0176875|0|81.61111111111111|0|5.827777777777777|0
0|2021-10-29|0.013958333333333335|0|0.013155753968253968|0|179.9811507936508|0|3.3433531746031746|0
0|2021-10-30|0.01|0|0.002534722222222222|0|325.8878968253968|0|7.586805555555556|0
0|2021-10-31|0.0016666666666666668|0|0.0|0|264.30555555555554|0|7.6319444444444455|0
0|2021-11-01|0.0|0|0.0|0|150.41666666666666|0|3.75|0
0|2021-11-02|0.0|0|0.0|0|190.83333333333334|0|4.625|0
0|2021-11-03|0.0|0|0.0|0|19.583333333333332|0|0.6666666666666666|0
0|2021-11-04|0.0|0|0.0|0|40.0|0|1.2083333333333333|0
0|2021-11-05|0.0|0|0.0|0|19.166666666666668|0|1.2083333333333333|0
0|2021-11-06|0.0|0|0.0|0|29.166666666666668|0|0.625|0
0|2021-11-07|0.0|0|0.0|0|23.333333333333332|0|0.8333333333333334|0
0|2021-11-08|0.0|0|0.0|0|47.083333333333336|0|1.875|0
0|2021-11-09|0.0|0|0.0|0|63.75|0|1.9166666666666667|0
0|2021-11-10|0.0|0|0.0|0|40.833333333333336|0|2.625|0
0|2021-11-11|0.0|0|0.017509920634920635|0|127.80753968253968|0|5.551587301587301|0
0|2021-11-12|0.008611111111111111|0|0.0008333333333333334|0|142.01388888888889|0|5.6875|0
