|dates|Franklin_NewYork_UnitedStates.JHU_ConfirmedCases.data|Franklin_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Franklin_NewYork_UnitedStates.NYT_ConfirmedCases.data|Franklin_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Franklin_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Franklin_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Franklin_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Franklin_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-02|5524.0|0|5524.0|0|26.0|0|0.0|100
0|2021-12-03|5524.0|0|5578.0|0|26.0|0|0.0|100
0|2021-12-04|5630.0|0|5630.0|0|27.0|0|0.0|100
0|2021-12-05|5691.0|0|5691.0|0|27.0|0|0.0|100
0|2021-12-06|5723.0|0|5723.0|0|27.0|0|0.0|100
0|2021-12-07|5746.0|0|5746.0|0|27.0|0|0.0|100
0|2021-12-08|5790.0|0|5790.0|0|27.0|0|0.0|100
0|2021-12-09|5814.0|0|5814.0|0|27.0|0|0.0|100
0|2021-12-10|5852.0|0|5852.0|0|27.0|0|0.0|100
0|2021-12-11|5884.0|0|5884.0|0|27.0|0|0.0|100
0|2021-12-12|5910.0|0|5910.0|0|27.0|0|0.0|100
0|2021-12-13|5941.0|0|5941.0|0|27.0|0|0.0|100
0|2021-12-14|5941.0|0|5968.0|0|27.0|0|0.0|100
0|2021-12-15|6000.0|0|6000.0|0|28.0|0|0.0|100
0|2021-12-16|6033.0|0|6033.0|0|28.0|0|0.0|100
0|2021-12-17|6070.0|0|6070.0|0|28.0|0|0.0|100
0|2021-12-18|6098.0|0|6098.0|0|28.0|0|0.0|100
0|2021-12-19|6123.0|0|6123.0|0|28.0|0|0.0|100
0|2021-12-20|6137.0|0|6137.0|0|29.0|0|0.0|100
0|2021-12-21|6144.0|0|6144.0|0|29.0|0|0.0|100
0|2021-12-22|6169.0|0|6169.0|0|29.0|0|0.0|100
0|2021-12-23|6208.0|0|6208.0|0|29.0|0|0.0|100
0|2021-12-24|6235.0|0|6235.0|0|29.0|0|0.0|100
0|2021-12-25|6235.0|0|6235.0|0|29.0|0|0.0|100
0|2021-12-26|6273.0|0|6273.0|0|29.0|0|0.0|100
0|2021-12-27|6280.0|0|6280.0|0|29.0|0|0.0|100
0|2021-12-28|6290.0|0|6290.0|0|30.0|0|0.0|100
0|2021-12-29|6348.0|0|6348.0|0|30.0|0|0.0|100
0|2021-12-30|6382.0|0|6382.0|0|30.0|0|0.0|100
0|2021-12-31|6439.0|0|6439.0|0|30.0|0|0.0|100
0|2022-01-01|6439.0|0|6500.0|0|30.0|0|0.0|100
0|2022-01-02|6439.0|0|6549.0|0|31.0|0|0.0|100
0|2022-01-03|6594.0|0|6594.0|0|32.0|0|0.0|100
0|2022-01-04|6634.0|0|6634.0|0|33.0|0|0.0|100
0|2022-01-05|6710.0|0|6710.0|0|33.0|0|0.0|100
0|2022-01-06|6790.0|0|6790.0|0|33.0|0|0.0|100
0|2022-01-07|6882.0|0|6882.0|0|33.0|0|0.0|100
0|2022-01-08|7010.0|0|7010.0|0|33.0|0|0.0|100
0|2022-01-09|7097.0|0|7097.0|0|34.0|0|0.0|100
0|2022-01-10|7161.0|0|7161.0|0|34.0|0|0.0|100
0|2022-01-11|7203.0|0|7203.0|0|34.0|0|0.0|100
0|2022-01-12|7285.0|0|7285.0|0|35.0|0|0.0|100
0|2022-01-13|7285.0|0|7379.0|0|35.0|0|0.0|100
0|2022-01-14|7444.0|0|7444.0|0|35.0|0|0.0|100
0|2022-01-15|7533.0|0|7533.0|0|36.0|0|0.0|100
0|2022-01-16|7588.0|0|7588.0|0|37.0|0|0.0|100
0|2022-01-17|7648.0|0|0.0|100|37.0|0|0.0|100
