|dates|Cherokee_Kansas_UnitedStates.BLS_EmployedPopulation.data|Cherokee_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Cherokee_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Cherokee_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Cherokee_Kansas_UnitedStates.BLS_UnemploymentRate.data|Cherokee_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Cherokee_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Cherokee_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-18|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-19|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-20|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-21|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-22|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-23|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-24|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-25|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-26|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-27|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-28|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-29|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-30|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-10-31|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-01|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-02|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-03|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-04|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-05|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-06|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-07|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-08|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-09|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-10|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-11|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-12|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-13|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-14|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-15|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-16|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-17|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-18|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
0|2021-11-19|9645.0|0|335.0|0|3.3567134268537075|0|9980.0|0
