|dates|Island_Washington_UnitedStates.BLS_EmployedPopulation.data|Island_Washington_UnitedStates.BLS_EmployedPopulation.missing|Island_Washington_UnitedStates.BLS_UnemployedPopulation.data|Island_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Island_Washington_UnitedStates.BLS_UnemploymentRate.data|Island_Washington_UnitedStates.BLS_UnemploymentRate.missing|Island_Washington_UnitedStates.BLS_LaborForcePopulation.data|Island_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-18|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-19|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-20|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-21|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-22|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-23|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-24|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-25|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-26|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-27|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-28|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-29|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-30|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-10-31|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-01|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-02|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-03|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-04|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-05|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-06|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-07|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-08|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-09|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-10|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-11|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-12|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-13|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-14|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-15|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-16|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-17|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-18|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-19|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-20|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-21|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-22|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
